<Clock>[ms],<Lat>[rad],<Lon>[rad],<Height>[m]
10011142,0.598741852,1.229033055,1631.25
10012142,0.59874461,1.229034466,1631.01
10013142,0.598747466,1.229035794,1630.23
10014142,0.598750413,1.229037108,1629.07
10015142,0.598753477,1.229038345,1628.07
10016142,0.598756682,1.229039382,1627.44
10017142,0.598759984,1.229040187,1627.62
10018142,0.598763305,1.229040807,1628.24
10019142,0.59876666,1.229041273,1628.6
10020142,0.598770082,1.229041583,1629.36
10021142,0.598773544,1.229041719,1630.56
10022142,0.598777073,1.229041627,1631.56
10023142,0.598780685,1.229041224,1632.44
10024142,0.598784355,1.229040628,1632.98
10025142,0.598788098,1.229039862,1632.73
10026142,0.598791928,1.229038815,1631.99
10027142,0.598795811,1.229037457,1631.07
10028142,0.598799646,1.229035799,1630.35
10029142,0.59880335,1.229033836,1630.15
10030142,0.598806923,1.229031674,1630.31
10031142,0.598810361,1.229029322,1630.86
10032142,0.598813677,1.229026787,1631.45
10033142,0.598816896,1.229024081,1631.72
10034142,0.598820008,1.229021163,1631.7
10035142,0.59882298,1.229017982,1631.42
10036142,0.598825821,1.229014579,1631.29
10037142,0.598828527,1.229010933,1631.27
10038142,0.598831048,1.229007055,1631.38
10039142,0.598833423,1.229003011,1631.36
10040142,0.598835639,1.228998837,1631.25
10041142,0.598837617,1.228994522,1631.18
10042142,0.598839391,1.22899012,1631.17
10043142,0.598840914,1.228985616,1631.23
10044142,0.598842247,1.228981025,1631.26
10045142,0.598843381,1.228976337,1631.2
10046142,0.598844307,1.228971581,1631.25
10047142,0.598844986,1.228966747,1631.31
10048142,0.598845388,1.228961856,1631.26
10049142,0.598845602,1.22895693,1631.22
10050142,0.598845626,1.22895199,1631.25
10051142,0.598845422,1.228947054,1631.35
10052142,0.598844938,1.228942124,1631.42
10053142,0.598844235,1.228937227,1631.26
10054142,0.598843279,1.228932389,1631.24
10055142,0.598842111,1.228927599,1631.29
10056142,0.598840734,1.228922881,1631.39
10057142,0.59883912,1.228918251,1631.37
10058142,0.598837282,1.228913752,1631.27
10059142,0.598835246,1.228909379,1631.16
10060142,0.598832992,1.228905186,1631.11
10061142,0.598830558,1.228901191,1631.14
10062142,0.598827979,1.22889739,1631.3
10063142,0.598825278,1.228893802,1631.46
10064142,0.598822423,1.228890447,1631.54
10065142,0.598819446,1.228887315,1631.45
10066142,0.598816334,1.228884465,1631.33
10067143,0.598813143,1.228881813,1631.32
10068142,0.598809881,1.22887935,1631.28
10069142,0.59880655,1.228877105,1631.26
10070142,0.598803147,1.228875117,1631.34
10071142,0.598799695,1.228873329,1631.38
10072142,0.598796165,1.228871787,1631.32
10073142,0.598792582,1.228870483,1631.27
10074142,0.598788956,1.228869406,1631.25
10075142,0.598785305,1.228868548,1631.11
10076142,0.598781635,1.228867942,1631.08
10077142,0.598777951,1.228867511,1631.2
10078142,0.598774276,1.228867317,1631.32
10079142,0.59877063,1.228867365,1631.39
10080142,0.598767013,1.228867637,1631.37
10081142,0.59876345,1.228868136,1631.32
10082142,0.598759935,1.228868849,1631.29
10083142,0.598756478,1.228869746,1631.24
10084142,0.598753085,1.228870817,1631.18
10085142,0.598749769,1.228872078,1631.15
10086142,0.598746545,1.228873508,1631.17
10087142,0.598743398,1.228875103,1631.24
10088142,0.598740344,1.228876877,1631.26
10089142,0.598737396,1.228878836,1631.37
10090142,0.598734541,1.228880945,1631.35
10091142,0.598731772,1.228883165,1631.28
10092142,0.598729091,1.228885492,1631.24
10093142,0.598726551,1.228887975,1631.22
10094142,0.598724132,1.228890607,1631.16
10095142,0.598721785,1.228893317,1631.29
10096142,0.598719565,1.228896144,1631.5
10097142,0.59871749,1.228899116,1631.71
10098142,0.598715497,1.228902199,1631.55
10099142,0.598713592,1.22890538,1631.13
10100142,0.598711783,1.228908633,1630.83
10101142,0.598710111,1.228911939,1630.75
10102142,0.598708622,1.228915309,1630.8
10103142,0.598707318,1.228918702,1630.98
10104142,0.59870614,1.228922106,1631.04
10105142,0.598705093,1.228925533,1631.1
10106142,0.598704152,1.228928995,1631.31
10107142,0.598703319,1.228932524,1631.48
10108142,0.598702616,1.228936112,1631.36
10109142,0.598702039,1.228939714,1630.97
10110142,0.598701583,1.228943287,1630.76
10111142,0.598701248,1.228946802,1630.78
10112142,0.598701059,1.228950244,1630.94
10113142,0.598700996,1.228953638,1630.94
10114142,0.598701059,1.228957017,1631.1
10115142,0.598701215,1.228960435,1631.22
10116142,0.598701447,1.228963897,1631.44
10117142,0.598701806,1.228967407,1631.56
10118142,0.5987023,1.228970941,1631.16
10119142,0.598702907,1.228974456,1630.69
10120142,0.598703614,1.228977927,1630.42
10121142,0.598704453,1.22898133,1630.42
10122142,0.598705413,1.228984651,1630.76
10123142,0.59870647,1.228987885,1631.11
10124142,0.598707629,1.228991046,1631.17
10125142,0.59870887,1.228994139,1631.29
10126142,0.598710232,1.228997155,1631.37
10127142,0.598711706,1.229000117,1631.5
10128142,0.598713311,1.22900304,1631.31
10129142,0.598715003,1.22900593,1631.18
10130142,0.598716787,1.229008761,1631.08
10131142,0.598718653,1.229011505,1631.1
10132142,0.598720631,1.229014157,1631.11
10133142,0.598722706,1.229016712,1631.11
10134142,0.598724839,1.229019199,1631.17
10135142,0.59872706,1.229021599,1631.28
10136142,0.598729406,1.229023892,1631.36
10137142,0.598731927,1.229026064,1631.36
10138142,0.598734589,1.229028134,1631.27
10139142,0.598737343,1.229030117,1631.25
10140142,0.598740223,1.229031993,1631.23
10141142,0.598743233,1.229033763,1631.15
10142142,0.59874637,1.229035436,1631.14
10143142,0.598749643,1.229036929,1631.22
10144142,0.598753041,1.229038199,1631.29
10145142,0.598756527,1.229039261,1631.13
10146142,0.598760051,1.229040143,1631.09
10147142,0.598763605,1.229040861,1630.94
10148142,0.598767188,1.229041394,1630.9
10149142,0.598770771,1.229041695,1631.07
10150142,0.598774339,1.229041762,1631.04
10151142,0.598777868,1.229041588,1630.97
10152142,0.598781383,1.229041113,1631.01
10153142,0.598784903,1.229040444,1631.32
10154142,0.598788437,1.229039658,1631.63
10155142,0.598791996,1.229038684,1631.7
10156142,0.598795569,1.229037482,1631.44
10157142,0.598799147,1.229036027,1631.16
10158142,0.598802705,1.229034267,1631.03
10159142,0.598806201,1.229032241,1630.89
10160142,0.598809604,1.229029943,1630.89
10161142,0.59881292,1.22902746,1630.93
10162142,0.59881614,1.229024828,1630.92
10163142,0.598819204,1.229021958,1631.05
10164142,0.598822137,1.229018855,1631.17
10165142,0.598824958,1.229015573,1631.19
10166142,0.598827635,1.229012136,1631.2
10167142,0.598830146,1.229008524,1631.21
10168142,0.598832483,1.229004694,1631.28
10169142,0.598834693,1.229000675,1631.25
10170142,0.598836788,1.2289965,1631.3
10171142,0.598838669,1.228992118,1631.27
10172142,0.598840274,1.228987531,1631.23
10173142,0.59884167,1.228982799,1631.27
10174142,0.598842896,1.228977956,1631.28
10175142,0.598843963,1.228973006,1631.29
10176142,0.598844811,1.228967979,1631.22
10177142,0.598845388,1.228962883,1631.06
10178142,0.598845689,1.228957769,1630.9
10179142,0.59884567,1.228952659,1630.95
10180142,0.598845379,1.228947563,1630.99
10181142,0.598844879,1.228942502,1631.12
10182142,0.598844201,1.228937484,1631.37
10183142,0.598843294,1.228932539,1631.56
10184142,0.59884215,1.228927691,1631.55
10185142,0.598840768,1.228922959,1631.39
10186142,0.598839144,1.228918387,1631.24
10187142,0.598837316,1.228913975,1631.18
10188142,0.598835314,1.228909699,1631.17
10189142,0.598833157,1.228905554,1631.29
10190142,0.598830834,1.228901564,1631.4
10191142,0.598828323,1.228897783,1631.37
10192142,0.598825613,1.228894239,1631.26
10193142,0.598822728,1.228890932,1631.2
10194142,0.598819718,1.228887781,1631.18
10195142,0.598816576,1.22888479,1631.29
10196142,0.598813308,1.228881963,1631.47
10197142,0.59880991,1.228879345,1631.47
10198142,0.59880639,1.228876979,1631.27
10199142,0.598802773,1.228874865,1631.07
10200142,0.598799089,1.228873018,1630.96
10201142,0.59879536,1.228871443,1631.01
10202142,0.598791608,1.228870177,1631.13
10203142,0.59878788,1.228869145,1631.27
10204142,0.598784181,1.22886832,1631.29
10205142,0.598780535,1.228867743,1631.11
10206142,0.598776971,1.228867409,1631.05
10207142,0.598773457,1.228867307,1631.03
10208142,0.598770005,1.228867448,1631.16
10209142,0.598766606,1.228867763,1631.39
10210142,0.598763227,1.228868199,1631.67
10211142,0.598759877,1.228868796,1631.85
10212142,0.598756585,1.228869683,1631.59
10213142,0.598753347,1.228870793,1631.24
10214142,0.598750118,1.228872024,1630.98
10215142,0.598746932,1.228873382,1631.04
10216142,0.598743839,1.228874919,1631.2
10217142,0.598740814,1.228876611,1631.2
10218142,0.598737871,1.228878463,1631.3
10219142,0.59873504,1.228880494,1631.4
10220142,0.598732315,1.228882719,1631.36
10221142,0.598729668,1.22888508,1630.87
10222142,0.598727133,1.22888749,1630.55
10223142,0.598724733,1.228889914,1630.62
10224142,0.598722498,1.22889245,1630.89
10225142,0.598720399,1.228895155,1630.75
10226142,0.598718362,1.228898001,1630.74
10227142,0.598716399,1.228900968,1631.3
10228142,0.598714498,1.228904003,1631.91
10229142,0.598712705,1.228907057,1632.85
10230142,0.598711047,1.22891014,1632.92
10231142,0.598709534,1.228913301,1632.25
10232142,0.598708172,1.228916569,1631.49
10233142,0.598706926,1.228919924,1631.14
10234142,0.598705772,1.228923332,1631.01
10235142,0.598704768,1.228926755,1631.04
10236142,0.59870391,1.228930154,1631.2
10237142,0.598703178,1.228933538,1631.28
10238142,0.598702533,1.228936917,1631.5
10239142,0.598701956,1.22894031,1631.7
10240142,0.598701534,1.228943743,1631.82
10241142,0.598701248,1.2289472,1631.67
10242142,0.598701055,1.228950666,1631.47
10243142,0.598700958,1.228954123,1631.26
10244142,0.598701006,1.22895755,1631.16
10245142,0.5987012,1.228960944,1631.2
10246142,0.598701428,1.228964304,1631.41
10247142,0.598701743,1.228967639,1631.64
10248142,0.598702233,1.228970936,1631.63
10249142,0.598702863,1.228974199,1631.4
10250142,0.598703566,1.228977442,1631.23
10251142,0.598704317,1.228980681,1631.28
10252142,0.59870519,1.228983885,1631.5
10253142,0.598706218,1.228987042,1631.65
10254142,0.598707352,1.228990183,1631.59
10255142,0.598708589,1.228993315,1631.49
10256142,0.598709917,1.228996413,1631.45
10257142,0.598711357,1.228999482,1631.63
10258142,0.598712937,1.229002527,1631.64
10259142,0.598714644,1.229005547,1631.52
10260142,0.598716481,1.229008548,1631.37
10261142,0.59871845,1.229011471,1630.98
10262142,0.598720559,1.229014259,1630.85
10263142,0.598722803,1.229016872,1630.95
10264142,0.598725096,1.229019369,1631.14
10265142,0.598727409,1.229021812,1631.29
10266142,0.598729794,1.229024169,1631.57
10267142,0.59873234,1.229026413,1631.72
10268142,0.598735035,1.229028508,1631.71
10269142,0.598737823,1.229030486,1631.64
10270142,0.598740678,1.229032333,1631.51
10271142,0.598743641,1.229034005,1631.2
10272142,0.598746724,1.229035513,1631.13
10273142,0.598749885,1.229036929,1631.1
10274142,0.598753104,1.229038223,1631.24
10275142,0.598756391,1.229039324,1631.4
10276142,0.598759761,1.229040182,1631.43
10277142,0.598763212,1.229040832,1631.38
10278142,0.598766713,1.229041312,1631.34
10279142,0.598770252,1.229041632,1631.31
10280142,0.598773844,1.229041719,1631.31
10281142,0.598777466,1.229041535,1631.3
10282142,0.598781102,1.229041147,1631.3
10283142,0.598784748,1.229040565,1631.25
10284142,0.598788365,1.229039784,1631.24
10285142,0.598791952,1.229038757,1631.21
10286142,0.598795477,1.229037462,1631.32
10287142,0.598798982,1.229035964,1631.42
10288142,0.598802492,1.229034296,1631.58
10289142,0.598805959,1.229032415,1631.66
10290142,0.598809328,1.229030238,1631.5
10291142,0.598812567,1.229027805,1631.16
10292142,0.598815689,1.229025148,1630.98
10293142,0.598818704,1.229022326,1631.06
10294142,0.598821599,1.229019359,1631.29
10295142,0.598824377,1.229016256,1631.47
10296142,0.598827029,1.229012994,1631.62
10297142,0.59882952,1.229009513,1631.57
10298142,0.598831843,1.229005809,1631.43
10299142,0.598833995,1.229001916,1631.26
10300142,0.598836002,1.228997882,1631.16
10301142,0.598837869,1.228993751,1631.23
10302142,0.598839575,1.228989514,1631.45
10303142,0.598841074,1.228985151,1631.55
10304142,0.598842344,1.228980647,1631.49
10305142,0.598843425,1.228976022,1631.32
10306142,0.598844307,1.228971295,1631.22
10307142,0.598845001,1.228966476,1631.17
10308142,0.598845466,1.228961555,1631.13
10309142,0.598845645,1.228956542,1631.4
10310142,0.598845568,1.228951519,1632.24
10311142,0.598845287,1.228946584,1633.48
10312142,0.59884485,1.228941721,1633.68
10313142,0.598844225,1.228936897,1632.87
10314142,0.598843309,1.228932112,1631.8
10315142,0.598842077,1.228927395,1631
10316142,0.598840613,1.228922736,1630.74
10317142,0.598838945,1.228918159,1630.75
10318142,0.598837127,1.228913723,1631.1
10319142,0.598835164,1.228909433,1631.46
10320142,0.598833011,1.228905312,1631.51
10321142,0.598830655,1.228901394,1631.45
10322142,0.598828119,1.228897647,1631.31
10323142,0.598825424,1.228894079,1631.2
10324142,0.598822573,1.228890695,1631.18
10325142,0.598819587,1.2288875,1631.31
10326142,0.598816455,1.228884503,1631.44
10327142,0.598813168,1.228881716,1631.45
10328142,0.598809726,1.228879195,1631.46
10329142,0.598806148,1.228876906,1631.44
10330142,0.598802463,1.228874812,1631.32
10331142,0.598798706,1.228872931,1631.27
10332142,0.598794871,1.228871312,1631.29
10333142,0.598791017,1.228869974,1631.38
10334142,0.598787177,1.228868931,1631.59
10335142,0.598783361,1.228868151,1631.49
10336142,0.598779594,1.228867608,1631.13
10337142,0.598775861,1.228867346,1631.2
10338142,0.598772172,1.228867356,1631.35
10339142,0.598768545,1.228867569,1631.54
10340142,0.598764987,1.228867933,1631.67
10341142,0.598761501,1.22886849,1631.71
10342142,0.598758078,1.22886928,1631.72
10343142,0.598754704,1.22887026,1631.7
10344142,0.598751402,1.228871428,1631.51
10345142,0.598748169,1.228872752,1631.41
10346142,0.598745047,1.228874255,1631.38
10347142,0.598742041,1.228875932,1631.34
10348142,0.598739112,1.228877692,1631.27
10349142,0.598736286,1.228879563,1631.35
10350142,0.598733615,1.228881604,1631.46
10351142,0.598731064,1.228883747,1631.46
10352142,0.598728621,1.228885948,1631.41
10353142,0.598726304,1.228888217,1631.34
10354142,0.598724132,1.228890593,1631.35
10355142,0.598722071,1.228893046,1631.47
10356142,0.598720088,1.228895523,1631.54
10357142,0.598718193,1.22889803,1631.53
10358142,0.598716428,1.228900609,1631.64
10359142,0.59871478,1.228903275,1631.78
10360142,0.598713228,1.228906073,1631.7
10361142,0.598711701,1.228908987,1631.46
10362142,0.598710217,1.228912012,1631.37
10363142,0.598708802,1.228915139,1631.43
10364142,0.598707454,1.228918353,1631.52
10365142,0.598706266,1.228921664,1631.55
10366142,0.598705234,1.228925044,1631.43
10367142,0.598704312,1.228928447,1631.25
10368142,0.598703503,1.228931841,1631.29
10369143,0.59870278,1.228935215,1631.39
10370142,0.598702174,1.228938594,1631.44
10371142,0.598701709,1.228941954,1631.63
10372142,0.598701379,1.228945323,1631.67
10373142,0.598701151,1.228948712,1631.72
10374142,0.598701016,1.228952125,1631.59
10375142,0.598701006,1.228955534,1631.5
10376142,0.598701137,1.228958937,1631.7
10377142,0.59870136,1.228962384,1631.76
10378142,0.598701651,1.22896585,1631.8
10379142,0.598702063,1.228969322,1631.8
10380142,0.598702616,1.228972774,1631.71
10381143,0.59870328,1.228976201,1631.61
10382142,0.598704056,1.228979638,1631.5
10383142,0.598704957,1.228983081,1631.45
10384142,0.59870598,1.228986528,1631.45
10385142,0.598707153,1.228989965,1631.41
10386142,0.598708496,1.228993354,1631.4
10387142,0.598709994,1.228996655,1631.39
10388142,0.598711594,1.22899986,1631.35
10389142,0.598713262,1.229002968,1631.31
10390142,0.598714993,1.229005988,1631.47
10391142,0.598716796,1.229008926,1631.6
10392142,0.598718721,1.229011767,1631.7
10393142,0.598720786,1.229014497,1631.64
10394142,0.598722978,1.229017119,1631.53
10395142,0.598725256,1.229019665,1631.45
10396142,0.598727613,1.229022118,1631.35
10397142,0.598730095,1.229024445,1631.03
10398142,0.598732684,1.229026646,1630.88
10399142,0.598735365,1.22902874,1630.68
10400142,0.598738128,1.229030718,1630.43
10401142,0.598740993,1.229032527,1630.2
10402142,0.598743965,1.22903418,1629.84
10403142,0.598747029,1.229035722,1629.32
10404142,0.59875019,1.229037128,1629.07
10405142,0.598753439,1.22903834,1629.14
10406142,0.598756755,1.229039382,1628.99
10407142,0.598760153,1.229040255,1628.88
10408142,0.598763625,1.229040919,1628.81
10409142,0.598767169,1.229041365,1628.82
10410142,0.598770751,1.229041593,1629.23
10411142,0.598774358,1.229041656,1629.42
10412142,0.598777999,1.22904151,1629.79
10413142,0.59878164,1.229041132,1630.22
10414142,0.598785286,1.229040521,1630.41
10415142,0.598788937,1.229039649,1630.46
10416142,0.598792578,1.229038509,1630.68
10417142,0.598796243,1.229037171,1630.97
10418142,0.598799908,1.229035601,1631.2
10419142,0.59880353,1.229033768,1631.76
10420142,0.598807059,1.229031625,1632.42
10421142,0.598810467,1.229029254,1633.34
10422142,0.598813764,1.229026724,1634.04
10423142,0.598816964,1.229024028,1633.78
10424142,0.598820076,1.229021095,1632.89
10425142,0.598823072,1.229017885,1631.87
10426142,0.598825894,1.229014404,1631.22
10427142,0.598828556,1.22901073,1631.14
10428142,0.598831062,1.229006924,1631.39
10429142,0.598833384,1.229002987,1631.77
10430142,0.598835537,1.228998915,1632.11
10431142,0.598837505,1.228994702,1632.23
10432142,0.598839289,1.228990338,1632.14
10433142,0.59884086,1.228985825,1631.94
10434142,0.598842203,1.22898117,1631.78
10435142,0.598843338,1.22897641,1631.68
10436142,0.598844264,1.228971561,1631.69
10437142,0.598844967,1.228966626,1631.78
10438142,0.598845432,1.228961637,1631.85
10439142,0.59884565,1.22895662,1631.84
10440142,0.598845616,1.228951597,1631.76
10441142,0.59884535,1.228946584,1631.71
10442142,0.598844855,1.228941595,1631.69
10443142,0.598844123,1.228936645,1631.75
10444142,0.598843139,1.228931758,1631.8
10445142,0.598841932,1.228926949,1631.85
10446142,0.598840511,1.228922232,1631.8
10447142,0.598838877,1.228917621,1631.75
10448142,0.598837006,1.228913151,1631.71
10449142,0.598834921,1.228908836,1631.7
10450142,0.598832652,1.228904681,1631.73
10451142,0.598830199,1.228900701,1631.78
10452142,0.598827581,1.228896895,1631.72
10453142,0.598824823,1.228893293,1631.76
10454142,0.598821928,1.228889919,1631.85
10455142,0.598818888,1.228886787,1631.79
10456142,0.598815727,1.228883917,1631.8
10457142,0.598812455,1.228881241,1631.89
10458142,0.598809076,1.228878729,1631.91
10459142,0.598805595,1.228876451,1631.84
10460142,0.598802022,1.228874463,1631.85
10461142,0.598798376,1.228872742,1631.79
10462142,0.598794696,1.228871258,1631.5
10463142,0.598791021,1.228870008,1631.32
10464142,0.598787361,1.228868994,1631.39
10465142,0.598783686,1.228868209,1631.23
10466142,0.598780006,1.228867666,1631.24
10467142,0.598776327,1.22886739,1631.35
10468142,0.598772681,1.228867331,1632.05
10469142,0.598769074,1.228867477,1632.54
10470142,0.598765481,1.228867855,1632.4
10471142,0.598761913,1.228868446,1632.04
10472142,0.598758364,1.228869242,1631.7
10473142,0.598754869,1.22887024,1631.58
10474142,0.598751436,1.228871423,1631.72
10475142,0.598748086,1.228872805,1631.82
10476142,0.598744819,1.228874356,1631.89
10477142,0.598741658,1.228876107,1631.85
10478142,0.598738608,1.228878051,1631.73
10479142,0.598735646,1.22888013,1631.76
10480142,0.598732781,1.228882327,1631.81
10481142,0.598730042,1.228884654,1631.9
10482142,0.598727433,1.228887112,1631.9
10483142,0.598724956,1.228889676,1631.84
10484142,0.59872259,1.228892324,1631.72
10485142,0.598720365,1.228895092,1631.73
10486142,0.598718285,1.228897986,1631.84
10487142,0.598716287,1.228900958,1631.97
10488142,0.598714387,1.228904003,1631.98
10489142,0.598712608,1.228907139,1631.97
10490142,0.598710979,1.228910373,1631.9
10491142,0.598709442,1.22891365,1631.81
10492142,0.598707997,1.228916986,1631.88
10493142,0.598706712,1.22892038,1631.94
10494142,0.598705602,1.228923832,1631.95
10495142,0.598704642,1.228927317,1631.93
10496142,0.598703789,1.228930818,1631.85
10497142,0.598703003,1.228934328,1631.78
10498142,0.598702315,1.228937872,1632
10499142,0.598701762,1.228941469,1632.17
10500142,0.59870137,1.22894511,1632.14
10501142,0.598701113,1.228948785,1632.04
10502142,0.598700991,1.228952499,1632.01
10503142,0.598700996,1.228956256,1632.01
10504142,0.598701142,1.228960052,1631.99
10505142,0.598701389,1.228963867,1632.01
10506142,0.598701777,1.228967673,1631.93
10507142,0.598702344,1.228971455,1631.82
10508142,0.598703062,1.228975202,1631.75
10509142,0.598703896,1.228978897,1631.68
10510142,0.598704822,1.228982538,1631.72
10511142,0.598705849,1.228986091,1631.79
10512142,0.598707032,1.228989543,1631.91
10513142,0.598708366,1.228992869,1631.99
10514142,0.598709801,1.228996103,1632.02
10515142,0.598711313,1.228999283,1631.97
10516142,0.598712928,1.229002391,1632
10517142,0.598714644,1.229005464,1632.17
10518142,0.598716486,1.229008475,1632.18
10519142,0.598718498,1.229011403,1632.19
10520142,0.59872067,1.229014259,1632.17
10521142,0.598722958,1.229017047,1632.04
10522142,0.598725363,1.229019766,1631.82
10523142,0.598727894,1.22902237,1631.81
10524142,0.59873057,1.229024823,1631.89
10525142,0.598733353,1.229027145,1631.92
10526142,0.598736223,1.229029346,1631.98
10527142,0.59873919,1.229031417,1632.14
10528142,0.598742269,1.229033307,1632.18
10529142,0.598745444,1.229034999,1632.08
10530142,0.598748721,1.229036497,1631.94
10531142,0.598752067,1.229037816,1631.91
10532142,0.59875548,1.229038975,1631.82
10533142,0.598758927,1.229039969,1631.89
10534142,0.598762417,1.229040715,1632.06
10535142,0.598765947,1.229041239,1632.27
10536142,0.59876951,1.229041549,1632.34
10537142,0.598773117,1.229041666,1632.28
10538142,0.598776768,1.229041588,1632.12
10539142,0.598780462,1.229041312,1632.01
10540142,0.598784171,1.229040778,1631.94
10541142,0.59878786,1.229039949,1631.94
10542142,0.598791521,1.229038858,1631.88
10543142,0.598795142,1.229037579,1631.82
10544142,0.59879872,1.2290361,1631.79
10545142,0.59880223,1.229034413,1631.9
10546142,0.598805663,1.229032507,1631.99
10547142,0.598809013,1.229030374,1631.99
10548142,0.598812247,1.229027994,1632
10549142,0.598815383,1.229025405,1631.98
10550142,0.598818428,1.229022646,1631.97
10551142,0.598821366,1.229019718,1631.98
10552143,0.598824178,1.229016581,1631.94
10553142,0.598826825,1.229013222,1631.89
10554142,0.598829322,1.229009673,1631.86
10555142,0.598831688,1.229005983,1631.86
10556142,0.598833903,1.229002163,1631.83
10557142,0.598835959,1.228998197,1631.77
10558142,0.598837816,1.228994076,1631.78
10559142,0.598839464,1.228989795,1631.77
10560142,0.598840933,1.228985408,1631.72
10561142,0.598842242,1.228980947,1631.72
10562142,0.598843362,1.2289764,1631.71
10563142,0.598844264,1.22897178,1631.69
10564142,0.598844913,1.228967106,1631.61
10565142,0.598845354,1.228962394,1631.5
10566142,0.598845611,1.228957657,1631.5
10567142,0.598845665,1.228952906,1631.59
10568142,0.598845495,1.228948164,1631.66
10569142,0.598845093,1.228943442,1631.66
10570142,0.598844477,1.228938749,1631.57
10571142,0.598843662,1.228934105,1631.53
10572142,0.59884264,1.228929518,1631.51
10573142,0.598841394,1.228925019,1631.49
10574142,0.598839958,1.228920622,1631.44
10575142,0.598838339,1.228916322,1631.4
10576142,0.598836536,1.228912148,1631.41
10577142,0.598834548,1.228908099,1631.49
10578142,0.598832395,1.228904206,1631.53
10579142,0.598830097,1.228900473,1631.55
10580142,0.598827659,1.228896905,1631.52
10581142,0.59882506,1.228893545,1631.45
10582142,0.598822311,1.228890384,1631.44
10583142,0.598819436,1.228887408,1631.52
10584142,0.598816469,1.228884596,1631.63
10585142,0.598813405,1.228881987,1631.74
10586142,0.598810254,1.228879578,1631.74
10587142,0.598806986,1.228877377,1631.63
10588142,0.598803622,1.228875355,1631.58
10589142,0.59880017,1.228873556,1631.51
10590142,0.598796645,1.228871986,1631.55
10591142,0.598793077,1.228870633,1631.63
10592142,0.598789455,1.228869542,1631.61
10593142,0.598785805,1.228868689,1631.53
10594142,0.598782154,1.22886803,1631.64
10595142,0.598778479,1.228867564,1631.73
10596142,0.598774785,1.228867322,1631.73
10597142,0.5987711,1.228867365,1631.68
10598142,0.59876745,1.228867666,1631.58
10599142,0.598763804,1.228868165,1631.54
10600142,0.598760158,1.22886882,1631.66
10601142,0.598756546,1.228869697,1631.78
10602142,0.598752997,1.228870807,1631.8
10603142,0.598749526,1.22887216,1631.8
10604142,0.598746162,1.228873726,1631.75
10605142,0.598742894,1.228875457,1631.63
10606142,0.598739723,1.228877314,1631.63
10607142,0.598736654,1.228879335,1631.62
10608142,0.598733731,1.228881527,1631.58
10609142,0.598730958,1.228883859,1631.62
10610142,0.598728291,1.228886297,1631.71
10611142,0.598725736,1.228888847,1631.79
10612142,0.598723303,1.228891524,1631.81
10613142,0.598720985,1.228894311,1631.8
10614142,0.598718804,1.228897215,1631.81
10615142,0.598716743,1.228900221,1631.91
10616142,0.598714784,1.228903334,1631.96
10617142,0.598712932,1.228906548,1632.04
10618142,0.598711192,1.228909859,1631.97
10619142,0.598709568,1.228913272,1631.84
10620142,0.598708089,1.228916782,1631.76
10621142,0.598706775,1.228920355,1631.71
10622142,0.598705592,1.228923977,1631.66
10623142,0.598704531,1.228927637,1631.72
10624142,0.59870359,1.228931336,1631.92
10625142,0.598702785,1.228935099,1632.07
10626142,0.598702136,1.22893889,1632.02
10627142,0.598701651,1.228942725,1631.92
10628142,0.598701292,1.228946574,1631.81
10629142,0.598701074,1.228950409,1631.79
10630142,0.598700996,1.228954205,1631.93
10631142,0.59870104,1.228957972,1631.93
10632142,0.598701215,1.22896171,1631.9
10633142,0.598701549,1.228965414,1631.85
10634142,0.598702,1.228969089,1631.92
10635142,0.598702587,1.228972749,1632.17
10636142,0.598703314,1.228976381,1632.31
10637142,0.598704157,1.228980002,1632.22
10638142,0.598705132,1.228983624,1631.9
10639142,0.598706232,1.228987206,1631.75
10640142,0.598707478,1.228990755,1631.85
10641142,0.598708904,1.228994241,1631.97
10642142,0.598710484,1.22899764,1631.99
10643142,0.598712166,1.229000951,1631.84
10644142,0.598713946,1.229004175,1631.78
10645142,0.598715812,1.229007326,1631.81
10646142,0.598717785,1.229010361,1631.78
10647142,0.59871987,1.22901327,1631.78
10648142,0.598722061,1.229016058,1631.83
10649142,0.598724393,1.2290187,1631.71
10650143,0.598726818,1.229021177,1631.65
10651142,0.5987293,1.229023572,1631.7
10652142,0.598731869,1.229025895,1631.8
10653142,0.598734575,1.229028096,1631.89
10654142,0.598737396,1.229030175,1631.98
10655142,0.598740305,1.22903211,1631.97
10656142,0.598743287,1.229033841,1631.73
10657142,0.598746326,1.229035363,1631.5
10658142,0.59874939,1.22903674,1631.28
10659142,0.598752469,1.229037932,1631.27
10660142,0.598755552,1.229038955,1631.42
10661142,0.598758631,1.229039828,1631.55
10662142,0.598761729,1.22904055,1631.62
10663142,0.598764841,1.229041127,1631.68
10664142,0.598767983,1.229041515,1631.73
10665142,0.598771178,1.229041675,1631.78
10666142,0.598774402,1.229041641,1631.73
10667142,0.598777674,1.229041467,1631.54
10668142,0.598780991,1.229041171,1631.51
10669142,0.59878436,1.229040706,1631.59
10670142,0.598787763,1.229039993,1631.78
10671142,0.598791191,1.229039018,1631.86
10672142,0.598794643,1.229037816,1631.78
10673142,0.598798109,1.229036381,1631.61
10674142,0.598801595,1.229034723,1631.43
10675142,0.598805091,1.229032861,1631.47
